obsnme,obsval,weight,obgnme,oname,otype,time,usecol
oname:difh_otype:lst_usecol:trgw-0-2-15_time:4261.5,-0.11379696000000195,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,4261.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:4291.5,-0.22462615000000596,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,4291.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:4322.5,-0.31526712000000146,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,4322.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:4352.5,-0.35782797000000244,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,4352.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:4383.5,-0.319213910000002,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,4383.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-9_time:3652.5,0.0,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,3652.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:3683.5,0.01394578000000024,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,3683.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:3712.5,0.10147577999999413,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,3712.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:3743.5,0.23491010999999418,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,3743.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:3773.5,0.35409010999999424,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,3773.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:3804.5,0.41772246999999396,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,3804.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:3834.5,0.3913342899999961,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,3834.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:3865.5,0.2670311899999973,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,3865.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:3896.5,0.07010307999999554,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,3896.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:3926.5,-0.14924549000000553,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,3926.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:3957.5,-0.35194382000000246,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,3957.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:3987.5,-0.4797785800000014,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,3987.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:4018.5,-0.5106790900000036,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,4018.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:4049.5,-0.44364392000000663,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,4049.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:4077.5,-0.3134314700000047,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,4077.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:4108.5,-0.13546525000000287,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,4108.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:4138.5,0.018417829999997082,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,4138.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:4169.5,0.11006575999999768,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,4169.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:4199.5,0.10490473999999494,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,4199.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:4230.5,-0.0018945999999999685,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,4230.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:4261.5,-0.18427810000000022,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,4261.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:4291.5,-0.3912585400000026,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,4291.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:4322.5,-0.5824211300000002,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,4322.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:4352.5,-0.6996365100000048,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,4352.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-2-9_time:4383.5,-0.6797563400000044,0.0,oname:difh_otype:lst_usecol:trgw-0-2-9,difh,lst,4383.5,trgw-0-2-9
oname:difh_otype:lst_usecol:trgw-0-21-10_time:3652.5,0.0,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,3652.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:3683.5,-0.034345290000004525,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,3683.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:3712.5,0.012868129999993982,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,3712.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:3743.5,0.10942968999999891,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,3743.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:3773.5,0.19615889999999325,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,3773.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:3804.5,0.23051597999999984,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,3804.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:3834.5,0.18274416999999943,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,3834.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:3865.5,0.04709293999999886,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,3865.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:3896.5,-0.14861637000000627,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,3896.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:3926.5,-0.35550354000000084,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,3926.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:3957.5,-0.536478300000006,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,3957.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:3987.5,-0.6849976700000013,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,3987.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:4018.5,-0.7434341900000021,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,4018.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:4049.5,-0.7018823800000007,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,4049.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:4077.5,-0.5951729500000056,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,4077.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:4108.5,-0.44595839000000126,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,4108.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:4138.5,-0.3217659000000026,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,4138.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:4169.5,-0.2595448500000046,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,4169.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:4199.5,-0.287879310000001,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,4199.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:4230.5,-0.4085754300000062,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,4230.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:4261.5,-0.5928862600000002,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,4261.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:4291.5,-0.7908269800000056,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,4291.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:4322.5,-0.9640722400000001,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,4322.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:4352.5,-1.060519560000003,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,4352.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-21-10_time:4383.5,-1.0232470900000052,0.0,oname:difh_otype:lst_usecol:trgw-0-21-10,difh,lst,4383.5,trgw-0-21-10
oname:difh_otype:lst_usecol:trgw-0-22-15_time:3652.5,0.0,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,3652.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:3683.5,-0.033734209999998654,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,3683.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:3712.5,0.0009516000000004965,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,3712.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:3743.5,0.06407460000000498,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,3743.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:3773.5,0.11520508000000262,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,3773.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:3804.5,0.1287287900000038,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,3804.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:3834.5,0.09051111000000134,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,3834.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:3865.5,-0.002285860000000639,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,3865.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:3896.5,-0.12627292999999895,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,3896.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:3926.5,-0.25044156999999956,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,3926.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:3957.5,-0.35150581999999986,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,3957.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:3987.5,-0.4084386099999975,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,3987.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:4018.5,-0.4090138400000001,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,4018.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:4049.5,-0.35623419999999584,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,4049.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:4077.5,-0.2735551699999945,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,4077.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:4108.5,-0.173590879999999,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,4108.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:4138.5,-0.09811900999999779,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,4138.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:4169.5,-0.0673845600000007,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,4169.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:4199.5,-0.09418798000000095,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,4199.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:4230.5,-0.1778610199999946,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,4230.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:4261.5,-0.2949812799999947,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,4261.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:4291.5,-0.41376403999999667,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,4291.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:4322.5,-0.5102751699999999,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,4322.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:4352.5,-0.5550022899999973,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,4352.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-22-15_time:4383.5,-0.514652329999997,0.0,oname:difh_otype:lst_usecol:trgw-0-22-15,difh,lst,4383.5,trgw-0-22-15
oname:difh_otype:lst_usecol:trgw-0-24-4_time:3652.5,0.0,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,3652.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:3683.5,-0.016707080000003316,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,3683.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:3712.5,0.047844529999999,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,3712.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:3743.5,0.17169761999999622,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,3743.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:3773.5,0.29178509999999847,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,3773.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:3804.5,0.3589313700000005,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,3804.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:3834.5,0.33013848000000223,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,3834.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:3865.5,0.19077201999999716,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,3865.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:3896.5,-0.0357184100000012,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,3896.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:3926.5,-0.2949938000000003,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,3926.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:3957.5,-0.5446518800000035,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,3957.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:3987.5,-1.6464524699999998,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,3987.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:4018.5,-1.926446410000004,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,4018.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:4049.5,-1.998712140000002,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,4049.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:4077.5,-1.9451786999999996,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,4077.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:4108.5,-1.8107610400000027,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,4108.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:4138.5,-1.6749089500000025,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,4138.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:4169.5,-1.5918866900000026,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,4169.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:4199.5,-1.6090229400000027,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,4199.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:4230.5,-1.7411832000000018,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,4230.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:4261.5,-1.9652008400000014,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,4261.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:4291.5,-2.225140109999998,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,4291.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:4322.5,-2.476381510000003,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,4322.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:4352.5,-2.646568639999998,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,4352.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-24-4_time:4383.5,-2.6607042199999995,0.0,oname:difh_otype:lst_usecol:trgw-0-24-4,difh,lst,4383.5,trgw-0-24-4
oname:difh_otype:lst_usecol:trgw-0-26-6_time:3652.5,37.37579734939621,0.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,3652.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:3683.5,37.16842000429997,1.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,3683.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:3712.5,37.11648901838132,1.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,3712.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:3743.5,37.182889888463976,1.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,3743.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:3773.5,37.283325898204545,1.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,3773.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:3804.5,37.274370690318435,1.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,3804.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:3834.5,37.325037518182405,1.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,3834.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:3865.5,37.30045718463568,1.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,3865.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:3896.5,37.19973692398008,1.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,3896.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:3926.5,36.96003489138633,1.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,3926.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:3957.5,36.62773168826298,1.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,3957.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:3987.5,36.38546166212062,1.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,3987.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:4018.5,36.156393893708405,1.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,4018.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:4049.5,36.0555150185282,0.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,4049.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:4077.5,35.98240219542098,0.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,4077.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:4108.5,35.90634063951703,0.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,4108.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:4138.5,36.007123170094076,0.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,4138.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:4169.5,36.09014604343871,0.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,4169.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:4199.5,36.217937267024055,0.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,4199.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:4230.5,36.27164530616388,0.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,4230.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:4261.5,36.14572624730158,0.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,4261.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:4291.5,35.76941979316995,0.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,4291.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:4322.5,35.38474770207679,0.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,4322.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:4352.5,35.05523615545298,0.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,4352.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-26-6_time:4383.5,34.833151858210364,0.0,oname:difh_otype:lst_usecol:trgw-0-26-6,difh,lst,4383.5,trgw-0-26-6
oname:difh_otype:lst_usecol:trgw-0-29-15_time:3652.5,0.0,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,3652.5,trgw-0-29-15
oname:difh_otype:lst_usecol:trgw-0-29-15_time:3683.5,-0.010045529999999303,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,3683.5,trgw-0-29-15
oname:difh_otype:lst_usecol:trgw-0-29-15_time:3712.5,0.028925250000000347,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,3712.5,trgw-0-29-15
oname:difh_otype:lst_usecol:trgw-0-29-15_time:3743.5,0.0923060499999977,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,3743.5,trgw-0-29-15
oname:difh_otype:lst_usecol:trgw-0-29-15_time:3773.5,0.14243437999999742,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,3773.5,trgw-0-29-15
oname:difh_otype:lst_usecol:trgw-0-29-15_time:3804.5,0.15458409000000017,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,3804.5,trgw-0-29-15
oname:difh_otype:lst_usecol:trgw-0-29-15_time:3834.5,0.11569238999999953,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,3834.5,trgw-0-29-15
oname:difh_otype:lst_usecol:trgw-0-29-15_time:3865.5,0.02290620000000132,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,3865.5,trgw-0-29-15
oname:difh_otype:lst_usecol:trgw-0-29-15_time:3896.5,-0.09966187999999931,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,3896.5,trgw-0-29-15
oname:difh_otype:lst_usecol:trgw-0-29-15_time:3926.5,-0.2215332399999994,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,3926.5,trgw-0-29-15
oname:difh_otype:lst_usecol:trgw-0-29-15_time:3957.5,-0.3198736800000006,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,3957.5,trgw-0-29-15
oname:difh_otype:lst_usecol:trgw-0-29-15_time:3987.5,-0.3730139500000007,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,3987.5,trgw-0-29-15
oname:difh_otype:lst_usecol:trgw-0-29-15_time:4018.5,-0.37085213000000294,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,4018.5,trgw-0-29-15
oname:difh_otype:lst_usecol:trgw-0-29-15_time:4049.5,-0.31750089000000514,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,4049.5,trgw-0-29-15
oname:difh_otype:lst_usecol:trgw-0-29-15_time:4077.5,-0.23603148000000118,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,4077.5,trgw-0-29-15
oname:difh_otype:lst_usecol:trgw-0-29-15_time:4108.5,-0.1390497500000052,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,4108.5,trgw-0-29-15
oname:difh_otype:lst_usecol:trgw-0-29-15_time:4138.5,-0.06720093999999932,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,4138.5,trgw-0-29-15
oname:difh_otype:lst_usecol:trgw-0-29-15_time:4169.5,-0.04000474000000054,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,4169.5,trgw-0-29-15
oname:difh_otype:lst_usecol:trgw-0-29-15_time:4199.5,-0.06906950000000478,0.0,oname:difh_otype:lst_usecol:trgw-0-29-15,difh,lst,4199.5,trgw-0-29-15
